ID.Cell.per.Trip,Area,Site,Year,Total.Angler.Hours,Grid.Cell.ID,Barred Sand Bass,Black-and-Yellow Rockfish,Black Rockfish,Blacksmith,Blue Rockfish,Bocaccio,Brown Rockfish,Buffalo Sculpin,Bull Sculpin,Cabezon,Calico Rockfish,California Halibut,California Lizardfish,California Scorpionfish,California Sheephead,Canary Rockfish,Chilipepper Rockfish,China Rockfish,Copper Rockfish,Deacon Rockfish,Fantail Sole,Garibaldi,Gopher Rockfish,Grass Rockfish,Halfmoon,Honeycomb Rockfish,Jack Mackerel,Jack Smelt,Kelp Bass,Kelp Greenling,Kelp Rockfish,Lingcod,Mackerel (Family Scombridae),Northern Anchovy,Ocean Whitefish,Olive or Yellowtail Rockfish,Olive Rockfish,Opaleye,Pacific  (Chub) Mackerel,Pacific Barracuda,Pacific Bonito,Pacific Sanddab,Pacific Sardine,Painted Greenling,Petrale Sole,Pile Perch,Quillback Rockfish,Rock Greenling,Rock Sole,Rock Wrasse,Rosy Rockfish,Rubberlip Seaperch,Salema,Sand Sole,Sanddab spp.,Sarcastic Fringehead,Scalyhead Sculpin,Senorita,Sharpnose Surfperch,Silversides (Family Atherinopsidae),Speckled Sanddab,Spiny Dogfish,Squarespot Rockfish,Starry Rockfish,Striped Seaperch,Tiger Rockfish,Top smelt,Treefish,Tubesnout,UnID Blue Rockfish,Unknown,Unknown rockfish,Vermilion Rockfish,White Croaker,White Seabass,Widow Rockfish,Wolf Eel,Yelloweye Rockfish,Yellowtail Rockfish,Total
PBR09180718,Point Buchon,REF,2007,4.64,PB18,0,0,0.862068966,0,1.293103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.232758621,0,0,0,0,0,0,0.215517241,0,0,0,0,0,0,0.431034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.034482759
PBR09180719,Point Buchon,REF,2007,6.75,PB19,0,0,0,0,1.62962963,0,0,0,0,0.148148148,0,0,0,0,0,0,0,0,0,0,0,0,2.962962963,0,0,0,0,0,0,0,0,0.296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0.148148148,0,0,0,0,0,0,0,0,0.296296296,0,0,0,0,0,0.444444444,6.37037037
PBR09240714,Point Buchon,REF,2007,4,PB14,0,0.25,1.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
PBR09240717,Point Buchon,REF,2007,4.25,PB17,0,0,0,0,0.705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.352941176,0,0,0,0,0,0,0,0,0.235294118,0,0,0,0,0.705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470588235,0,0,0,0,0,0,0,0,0,0,0,4.470588235
PBR09240718,Point Buchon,REF,2007,3.49,PB18,0,0,0,0,1.432664756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.865329513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573065903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286532951,0,0,0,0,0,0,0,0,0,0,0,5.157593123
PBR09240720,Point Buchon,REF,2007,3.16,PB20,0,0,0.949367089,0,0.316455696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.848101266,0,0,0,0,0,0,0.316455696,0,0.316455696,0,0,0,0,0.949367089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.696202532
PBR10160715,Point Buchon,REF,2007,8.52,PB15,0,0,0,0,0.938967136,0,0,0,0,0,0,0,0,0,0,0.117370892,0,0,0.117370892,0,0,0,2.230046948,0,0,0,0,0,0,0,0,0.234741784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821596244,0,0,0,0,0,0.117370892,4.577464789
PBR10160717,Point Buchon,REF,2007,9.26,PB17,0,0,0.107991361,0,0.539956803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.267818575,0,0,0,0,0,0,0.215982721,0,0.539956803,0,0,0,0,0.755939525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107991361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215982721,0,0,0,0,0.107991361,0,0,0,0,0,0.323974082,5.183585313
PBR10160718,Point Buchon,REF,2007,4.44,PB18,0,0,0.225225225,0,0.45045045,0,0,0,0,0.225225225,0,0,0,0,0,0,0,0,0,0,0,0,1.351351351,0,0,0,0,0,0,0,0,0.225225225,0,0,0,0,0.225225225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.702702703
PBR10160721,Point Buchon,REF,2007,2.97,PB21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700337,0,0,0,0.336700337,0,0,0,0,0,0,0.336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673400673,0,0,0,0,0,0,1.683501684
PBR10230713,Point Buchon,REF,2007,4.49,PB13,0,0,0.222717149,0,1.336302895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.449888641,0,0,0,0,0,0,0,0,0.222717149,0,0,0,0,0.222717149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.454342984
PBR10230714,Point Buchon,REF,2007,6.95,PB14,0,1.294964029,1.438848921,0,0.863309353,0,0,0,0,0.287769784,0,0,0,0,0,0,0,0,0,0,0,0,1.007194245,0,0,0,0,0,0,0.143884892,0,0.287769784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.323741007
PBR10230717,Point Buchon,REF,2007,3.71,PB17,0,0,0.539083558,0,1.078167116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.234501348,0,0,0,0,0,0,0,0,1.347708895,0,0,0,0,0.808625337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.008086253
PBR10230720,Point Buchon,REF,2007,2.32,PB20,0,0,1.293103448,0,1.293103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.586206897,0,0,0,0,0,0,0,0.431034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.603448276
PBR10230721,Point Buchon,REF,2007,4.5,PB21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,2.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.444444444
PBR10230722,Point Buchon,REF,2007,2.25,PB22,0,0,0,0,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.888888889
PLM07210909,Point Lobos,MPA,2009,4.93,PL09,0,0,0.811359026,0,0.60851927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405679513,0,0,0,1.622718053,0,0,0,0,0,0,0.202839757,0.405679513,0,0,0,0,0,1.825557809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.882352941
PLM07210910,Point Lobos,MPA,2009,4.58,PL10,0,0,0,0,9.388646288,0,0,0,0,0,0,0,0,0,0,1.310043668,0,0,1.091703057,0,0,0,2.401746725,0,0,0,0,0,0,0,0.218340611,0,0,0,0.218340611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436681223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873362445,0,0,0,0,0,0.218340611,16.15720524
PLM07210911,Point Lobos,MPA,2009,2.84,PL11,0,0,0,0,0.704225352,0,0,0,0,0,0,0,0,0,0,0.352112676,0,0.704225352,0,0,0,0,2.816901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.929577465
PLM07210913,Point Lobos,MPA,2009,2.51,PL13,0,0,1.195219124,0,0.796812749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.788844622,0,0,0,0,0,0,0,0.398406375,0,0,0,0,0,1.992031873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406375,0,0,0,0,0,0,7.569721116
PLM07230906,Point Lobos,MPA,2009,4.59,PL06,0,0,0,0,6.97167756,0,0,0,0,0,0,0,0,0,0,0.217864924,0,0,0.871459695,0,0,0,3.48583878,0,0,0,0,0,0,0,0,0.217864924,0,0,0,0,1.74291939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217864924,0,0,0,0,0,0.653594771,14.37908497
PLM07230907,Point Lobos,MPA,2009,4.86,PL07,0,0,0,0,3.703703704,0,0,0,0,0,0,0,0,0,0,0,0,0.205761317,0.205761317,0,0,0,3.703703704,0,0,0,0,0,0,0,0.205761317,0.411522634,0,0,0,0,0.205761317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205761317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205761317,0,0,0,0,0,0,9.053497942
PLM07230910,Point Lobos,MPA,2009,4.48,PL10,0,0,0,0,3.794642857,0,0,0,0,0,0,0,0,0,0,0.446428571,0,0,0.446428571,0,0,0,0.892857143,0,0,0,0,0,0,0.223214286,0.223214286,0.446428571,0,0,0,0,1.116071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223214286,0,0,0,0,0,0,7.8125
PLM07230913,Point Lobos,MPA,2009,4.63,PL13,0,0,0.431965443,0,0,0,0,0,0,0,0,0,0,0,0,0.215982721,0,0.215982721,0.215982721,0,0,0,1.727861771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431965443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215982721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215982721,0,0,0,0,0,0.215982721,3.887688985
PLM07290807,Point Lobos,MPA,2008,9.41,PL07,0,0,0,0,9.351753454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.613177471,0,0,0,0,0,0,0,0.318809777,0.212539851,0,0,0,0,1.381509033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106269926,14.98405951
PLM07290808,Point Lobos,MPA,2008,9.06,PL08,0,0,0.110375276,0,5.960264901,0,0,0,0,0,0,0,0,0,0,0,0,0.331125828,0,0,0,0,1.986754967,0,0,0,0,0,0,0,0.220750552,0.110375276,0,0,0,0,0.883002208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110375276,0,0,0,0,0,0.110375276,9.823399558
PLM07290809,Point Lobos,MPA,2008,9.07,PL09,0,0,0.441014333,0,3.41786108,0,0,0,0,0,0,0,0,0,0,0,0,0.110253583,0,0,0,0,2.535832415,0,0,0,0,0,0,0,0.992282249,0,0,0,0,0,2.866593164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110253583,0,0,0,0,0,0,10.47409041
PLM07290812,Point Lobos,MPA,2008,9.53,PL12,0,0,0,0,1.364113326,0,0,0,0,0.104931794,0,0,0,0,0,0,0,0.209863589,0,0,0,0,5.876180483,0,0,0,0,0,0,0,0,0.104931794,0,0,0,0,0.73452256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73452256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104931794,0,0,0,0,0,0,0,0,0,0,0.104931794,9.338929696
PLM07310806,Point Lobos,MPA,2008,6.74,PL06,0,0,0,0,18.99109792,0,0,0,0,0,0,0,0,0,0,0.741839763,0,0,0.296735905,0,0,0,0.59347181,0,0,0,0,0,0,0,0.296735905,0.59347181,0,0,0,0,4.599406528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296735905,0,0,0,0,0,0,26.40949555
PLM07310808,Point Lobos,MPA,2008,5.66,PL08,0,0,0,0,9.187279152,0,0,0,0,0,0,0,0,0,0,0,0,0.706713781,0,0,0,0,3.003533569,0,0,0,0,0,0,0,0,0.176678445,0,0,0,0,1.060070671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176678445,0,0,0,0,0,0,14.31095406
PLM07310810,Point Lobos,MPA,2008,6.54,PL10,0,0,0,0,9.785932722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152905199,0,0,0,1.376146789,0,0,0,0,0,0,0,0.152905199,0,0,0,0.152905199,0,3.516819572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611620795,0,0,0,0,0,0,15.74923547
PLM07310811,Point Lobos,MPA,2008,6.76,PL11,0,0,0,0,1.479289941,0,0,0,0,0,0,0,0,0,0,0.147928994,0,0,0,0,0,0,2.071005917,0,0,0,0,0,0,0,0,0.295857988,0,0,0,0,0.887573964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295857988,0,0,0,0,0,0,5.177514793
PLM08021708,Point Lobos,MPA,2017,6.7,PL08,0,0,0,0,33.43283582,0,0,0,0,0,0,0,0,0,0,0,0,0.746268657,0.298507463,0,0,0,5.820895522,0,0,0,0,0,0,0,0,0.895522388,0,0,0,0,2.089552239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298507463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746268657,0,0,0,0,0,0.597014925,44.92537313
PLM08021709,Point Lobos,MPA,2017,6.75,PL09,0,0,0.148148148,0,31.40740741,0,0,0,0,0.296296296,0,0,0,0,0,0,0,0,1.925925926,0,0,0,5.481481481,0,0,0,0,0,0,0.148148148,0.296296296,1.185185185,0,0,0,0,2.518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148148,0,0,0,0,0.592592593,0,0,0,0,0,0.148148148,44.2962963
PLM08021711,Point Lobos,MPA,2017,6.74,PL11,0,0,0.741839763,0,28.63501484,0,0,0,0,0,0,0,0,0,0,0,0,0.59347181,0.296735905,0,0,0,6.973293769,0,0,0,0,0,0,0,0.296735905,0.148367953,0,0,0,0,2.077151335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296735905,0,0,0,0,0,0.148367953,40.20771513
PLM08021713,Point Lobos,MPA,2017,6.71,PL13,0,0,0.149031297,0,30.5514158,0,0,0,0,0,0,0,0,0,0,0,0,0.149031297,0.149031297,0.298062593,0,0,4.023845007,0,0,0,0,0,0,0.298062593,0.745156483,0.596125186,0,0,0,0,2.980625931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149031297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44709389,0,0,0,0,0,0,40.53651267
PLM08031706,Point Lobos,MPA,2017,6.62,PL06,0,0.151057402,0,0,34.74320242,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359516616,0.151057402,0,0,5.438066465,0,0,0,0,0,0,0,1.359516616,0.906344411,0,0,0,0,5.589123867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302114804,0,0,0,0,0,0.906344411,50.90634441
PLM08031711,Point Lobos,MPA,2017,6.73,PL11,0,0,0.29717682,0,18.87072808,0,0,0,0,0,0,0,0,0,0,0,0,0.29717682,0.29717682,0,0,0,8.023774146,0,0,0,0,0,0,0,0.44576523,0.742942051,0,0,0,0,1.931649331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44576523,0,0,0,0,0,0,31.35215453
PLM08070706,Point Lobos,MPA,2007,5.79,PL06,0,0,0.518134715,0,11.5716753,0,0,0,0,0,0,0,0,0,0,0.172711572,0,0,2.245250432,0,0,0,3.10880829,0,0,0,0,0,0,0,0.345423143,1.381692573,0,0,0,0,13.81692573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.554404145,0,0,0,0,0,0.172711572,34.88773748
PLM08070707,Point Lobos,MPA,2007,4.38,PL07,0,0,0.228310502,0,20.54794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931507,0,0,0,7.762557078,0,0,0,0,0,0,0.228310502,0.913242009,0,0,0,0,0,10.73059361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228310502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931507,0,0,0,0,0,0.228310502,42.23744292
PLM08070710,Point Lobos,MPA,2007,6.26,PL10,0,0,0,0,16.77316294,0,0,0,0,0.159744409,0,0,0,0,0,0,0,0,0.638977636,0,0,0,1.916932907,0,0,0,0,0,0,0,1.277955272,0.159744409,0,0,0,0,6.230031949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319488818,0,0,0,0,0,0,27.47603834
PLM08070711,Point Lobos,MPA,2007,2.19,PL11,0,0,0,0,3.652968037,0,0,0,0,0.456621005,0,0,0,0,0,0,0,0,0,0,0,0,5.02283105,0,0,0,0,0,0,0.456621005,0,0.913242009,0,0,0,0.456621005,3.652968037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456621005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913242009,15.98173516
PLM08071206,Point Lobos,MPA,2012,8.44,PL06,0,0,0.118483412,0,1.421800948,0,0,0,0,0,0,0,0,0,0,0.118483412,0,0,0.355450237,0.118483412,0,0,1.303317536,0,0,0,0,0,0,0,0.710900474,0.710900474,0,0,0,0,2.132701422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829383886,0,0,0,0,0,0,7.819905213
PLM08071207,Point Lobos,MPA,2012,8.14,PL07,0,0,0,0,0.122850123,0,0,0,0,0,0,0,0,0,0,0,0,0.368550369,0,0,0,0,2.457002457,0,0,0,0,0,0,0,0.122850123,1.228501229,0,0,0,0,0.122850123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368550369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614250614,0,0,0,0,0,0,5.405405405
PLM08071212,Point Lobos,MPA,2012,8.59,PL12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349243306,0.116414435,0,0,0,3.02677532,0,0,0,0,0,0,0,0,0.698486612,0,0,0,0,0.349243306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232828871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232828871,5.005820722
PLM08071213,Point Lobos,MPA,2012,4.57,PL13,0,0,0,0,0.218818381,0,0,0,0,0,0,0,0,0,0,0,0,0.656455142,0,0,0,0,1.531728665,0,0,0,0,0,0,0,0.437636761,0,0,0,0,0,0.218818381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06345733
PLM08081806,Point Lobos,MPA,2018,4.57,PL06,0,0,0.218818381,0,23.8512035,0,0,0,0,0,0,0,0,0,0,0,0,0,1.531728665,0.437636761,0,0,5.90809628,0,0,0,0,0,0,0,0.437636761,0.437636761,0,0,0,0,4.157549234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437636761,0,0,0,0,0,2.188183807,39.60612691
PLM08081809,Point Lobos,MPA,2018,4.45,PL09,0,0,0.449438202,0,10.33707865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898876404,0,0,0,4.719101124,0,0,0,0,0,0,0,0.898876404,0.449438202,0,0,0,0,4.04494382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.573033708,0,0,0,0,0,0.224719101,23.59550562
PLM08081812,Point Lobos,MPA,2018,6.77,PL12,0,0,0,0,37.07533235,0,0,0,0,0.147710487,0,0,0,0,0,0,0,0,0,0.886262925,0,0,3.249630724,0,0,0,0,0,0,0,0.147710487,1.033973412,0,0,0,0,6.056129985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295420975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886262925,0,0,0,0,0,0,0,0.443131462,50.22156573
PLM08081813,Point Lobos,MPA,2018,6.77,PL13,0,0,0,0,9.158050222,0,0,0,0,0.147710487,0,0,0,0,0,0,0,0.147710487,0.886262925,0,0,0,9.601181684,0,0,0,0,0,0,0,0.443131462,0.295420975,0,0,0,0,3.249630724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443131462,0,0,0,0,0,0.443131462,24.81536189
PLM08090708,Point Lobos,MPA,2007,4.42,PL08,0,0,0.678733032,0,25.56561086,0,0,0,0,0,0,0,0,0,0,0,0,0.678733032,0.226244344,0,0,0,1.809954751,0,0,0,0,0,0,0.226244344,0,0.452488688,0,0,0,0,6.787330317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357466063,0,0,0,0,0,0,37.78280543
PLM08090709,Point Lobos,MPA,2007,4.28,PL09,0,0,0.700934579,0,28.5046729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23364486,0,0,0,0.700934579,0,0,0,0,0,0,0,1.168224299,0,0,0,0,0.934579439,10.51401869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.401869159,0,0,0,0,0,0,44.1588785
PLM08090712,Point Lobos,MPA,2007,10.73,PL12,0,0,0,0,2.236719478,0,0,0,0,0,0,0,0,0,0,0,0,0.093196645,0.093196645,0,0,0,4.193849021,0,0,0,0,0,0,0,0,0.093196645,0,0,0,0.093196645,0.745573159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093196645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18639329,0,0,0,0,0,0.093196645,7.921714818
PLM08090713,Point Lobos,MPA,2007,2.65,PL13,0,0,0.754716981,0,3.396226415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377358491,0,0,0,2.641509434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754716981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377358491,0,0,0,0,0,0,8.301886792
PLM08091107,Point Lobos,MPA,2011,8.89,PL07,0,0,0,0,0.224971879,0,0,0,0,0,0,0,0,0,0,0,0,0.224971879,0.112485939,0.112485939,0,0,3.599550056,0,0,0,0,0,0,0,0.449943757,0.787401575,0,0,0,0,0.674915636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112485939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.124859393,0,0,0,0,0,0.224971879,7.64904387
PLM08091110,Point Lobos,MPA,2011,8.91,PL10,0,0,0,0,0.224466891,0,0,0,0,0,0,0,0,0,0,0,0,0.112233446,0.112233446,0,0,0,1.459034792,0,0,0,0,0,0,0,1.122334456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112233446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142536476
PLM08091112,Point Lobos,MPA,2011,8.92,PL12,0,0,0,0,0.560538117,0,0,0,0,0,0,0,0,0,0,0,0,0.448430493,0.112107623,0.112107623,0,0,3.475336323,0,0,0,0,0,0,0,0,1.793721973,0,0,0,0,0.560538117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112107623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448430493,0,0,0,0,0,1.121076233,8.744394619
PLM08091113,Point Lobos,MPA,2011,9.17,PL13,0,0,0,0,0.436205016,0,0,0,0,0.109051254,0,0,0,0,0,0.109051254,0,0.218102508,0,0,0,0,5.016357688,0,0,0,0,0,0,0,0,0.54525627,0,0,0,0,0.436205016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218102508,7.088331516
PLM08091207,Point Lobos,MPA,2012,4.16,PL07,0,0,0,0,0.240384615,0,0,0,0,0,0,0,0,0,0,0,0,0.240384615,0.480769231,0,0,0,0.961538462,0,0,0,0,0,0,0,0.480769231,1.201923077,0,0,0,0,0.480769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240384615,0,0,0,0,0,0.480769231,4.807692308
